# time_s bgx bgy bgz bax bay baz
5009.34 0 0 0 0 0 0
5009.44 0 0 0 0 0 0
5009.54 0 0 0 0 0 0
5009.64 0 0 0 0 0 0
5009.74 0 0 0 0 0 0
5009.84 0 0 0 0 0 0
5009.94 0 0 0 0 0 0
5010.04 0 0 0 0 0 0
5010.14 0 0 0 0 0 0
5010.24 0 0 0 0 0 0
5010.34 0 0 0 0 0 0
5010.44 0 0 0 0 0 0
5010.54 0 0 0 0 0 0
5010.64 0 0 0 0 0 0
5010.74 0 0 0 0 0 0
5010.84 0 0 0 0 0 0
5010.94 0 0 0 0 0 0
5011.04 0 0 0 0 0 0
5011.14 0 0 0 0 0 0
5011.24 0 0 0 0 0 0
5011.34 0 0 0 0 0 0
5011.44 0 0 0 0 0 0
5011.54 0 0 0 0 0 0
5011.64 0 0 0 0 0 0
5011.74 0 0 0 0 0 0
5011.84 0 0 0 0 0 0
5011.94 0 0 0 0 0 0
5012.04 0 0 0 0 0 0
5012.14 0 0 0 0 0 0
5012.24 0 0 0 0 0 0
5012.34 0 0 0 0 0 0
5012.44 0 0 0 0 0 0
5012.54 0 0 0 0 0 0
5012.64 0 0 0 0 0 0
5012.74 0 0 0 0 0 0
5012.84 0 0 0 0 0 0
5012.94 0 0 0 0 0 0
5013.04 0 0 0 0 0 0
5013.14 0 0 0 0 0 0
5013.24 0 0 0 0 0 0
5013.34 0 0 0 0 0 0
5013.44 0 0 0 0 0 0
5013.54 0 0 0 0 0 0
5013.64 0 0 0 0 0 0
5013.74 0 0 0 0 0 0
5013.84 0 0 0 0 0 0
5013.94 0 0 0 0 0 0
5014.04 0 0 0 0 0 0
5014.14 0 0 0 0 0 0
5014.24 0 0 0 0 0 0
5014.34 0 0 0 0 0 0
5014.44 0 0 0 0 0 0
5014.54 0 0 0 0 0 0
5014.64 0 0 0 0 0 0
5014.74 0 0 0 0 0 0
5014.84 0 0 0 0 0 0
5014.94 0 0 0 0 0 0
5015.04 0 0 0 0 0 0
5015.14 0 0 0 0 0 0
5015.24 0 0 0 0 0 0
5015.34 0 0 0 0 0 0
5015.44 0 0 0 0 0 0
5015.54 0 0 0 0 0 0
5015.64 0 0 0 0 0 0
5015.74 0 0 0 0 0 0
5015.84 0 0 0 0 0 0
5015.94 0 0 0 0 0 0
5016.04 0 0 0 0 0 0
5016.14 0 0 0 0 0 0
5016.24 0 0 0 0 0 0
5016.34 0 0 0 0 0 0
5016.44 0 0 0 0 0 0
5016.54 0 0 0 0 0 0
5016.64 0 0 0 0 0 0
5016.74 0 0 0 0 0 0
5016.84 0 0 0 0 0 0
5016.94 0 0 0 0 0 0
5017.04 0 0 0 0 0 0
5017.14 0 0 0 0 0 0
5017.24 0 0 0 0 0 0
5017.34 0 0 0 0 0 0
5017.44 0 0 0 0 0 0
5017.54 0 0 0 0 0 0
5017.64 0 0 0 0 0 0
5017.74 0 0 0 0 0 0
5017.84 0 0 0 0 0 0
5017.94 0 0 0 0 0 0
5018.04 0 0 0 0 0 0
5018.14 0 0 0 0 0 0
5018.24 0 0 0 0 0 0
5018.34 0 0 0 0 0 0
5018.44 0 0 0 0 0 0
5018.54 0 0 0 0 0 0
5018.64 0 0 0 0 0 0
5018.74 0 0 0 0 0 0
5018.84 0 0 0 0 0 0
5018.94 0 0 0 0 0 0
5019.04 0 0 0 0 0 0
5019.14 0 0 0 0 0 0
5019.24 0 0 0 0 0 0
5019.34 0 0 0 0 0 0
5019.44 0 0 0 0 0 0
5019.54 0 0 0 0 0 0
5019.64 0 0 0 0 0 0
5019.74 0 0 0 0 0 0
5019.84 0 0 0 0 0 0
5019.94 0 0 0 0 0 0
5020.04 0 0 0 0 0 0
5020.14 0 0 0 0 0 0
5020.24 0 0 0 0 0 0
5020.34 0 0 0 0 0 0
5020.44 0 0 0 0 0 0
5020.54 0 0 0 0 0 0
5020.64 0 0 0 0 0 0
5020.74 0 0 0 0 0 0
5020.84 0 0 0 0 0 0
5020.94 0 0 0 0 0 0
5021.04 0 0 0 0 0 0
5021.14 0 0 0 0 0 0
5021.24 0 0 0 0 0 0
5021.34 0 0 0 0 0 0
5021.44 0 0 0 0 0 0
5021.54 0 0 0 0 0 0
5021.64 0 0 0 0 0 0
5021.74 0 0 0 0 0 0
5021.84 0 0 0 0 0 0
5021.94 0 0 0 0 0 0
5022.04 0 0 0 0 0 0
5022.14 0 0 0 0 0 0
5022.24 0 0 0 0 0 0
5022.34 0 0 0 0 0 0
5022.44 0 0 0 0 0 0
5022.54 0 0 0 0 0 0
5022.64 0 0 0 0 0 0
5022.74 0 0 0 0 0 0
5022.84 0 0 0 0 0 0
5022.94 0 0 0 0 0 0
5023.04 0 0 0 0 0 0
5023.14 0 0 0 0 0 0
5023.24 0 0 0 0 0 0
5023.34 0 0 0 0 0 0
5023.44 0 0 0 0 0 0
5023.54 0 0 0 0 0 0
5023.64 0 0 0 0 0 0
5023.74 0 0 0 0 0 0
5023.84 0 0 0 0 0 0
5023.94 0 0 0 0 0 0
5024.04 0 0 0 0 0 0
5024.14 0 0 0 0 0 0
5024.24 0 0 0 0 0 0
5024.34 0 0 0 0 0 0
5024.44 0 0 0 0 0 0
5024.54 0 0 0 0 0 0
5024.64 0 0 0 0 0 0
5024.74 0 0 0 0 0 0
5024.84 0 0 0 0 0 0
5024.94 0 0 0 0 0 0
5025.04 0 0 0 0 0 0
5025.14 0 0 0 0 0 0
5025.24 0 0 0 0 0 0
5025.34 0 0 0 0 0 0
5025.44 0 0 0 0 0 0
5025.54 0 0 0 0 0 0
5025.64 0 0 0 0 0 0
5025.74 0 0 0 0 0 0
5025.84 0 0 0 0 0 0
5025.94 0 0 0 0 0 0
5026.04 0 0 0 0 0 0
5026.14 0 0 0 0 0 0
5026.24 0 0 0 0 0 0
5026.34 0 0 0 0 0 0
5026.44 0 0 0 0 0 0
5026.54 0 0 0 0 0 0
5026.64 0 0 0 0 0 0
5026.74 0 0 0 0 0 0
5026.84 0 0 0 0 0 0
5026.94 0 0 0 0 0 0
5027.04 0 0 0 0 0 0
5027.14 0 0 0 0 0 0
5027.24 0 0 0 0 0 0
5027.34 0 0 0 0 0 0
5027.44 0 0 0 0 0 0
5027.54 0 0 0 0 0 0
5027.64 0 0 0 0 0 0
5027.74 0 0 0 0 0 0
5027.84 0 0 0 0 0 0
5027.94 0 0 0 0 0 0
5028.04 0 0 0 0 0 0
5028.14 0 0 0 0 0 0
5028.24 0 0 0 0 0 0
5028.34 0 0 0 0 0 0
5028.44 0 0 0 0 0 0
5028.54 0 0 0 0 0 0
5028.64 0 0 0 0 0 0
5028.74 0 0 0 0 0 0
5028.84 0 0 0 0 0 0
5028.94 0 0 0 0 0 0
5029.04 0 0 0 0 0 0
5029.14 0 0 0 0 0 0
5029.24 0 0 0 0 0 0
5029.34 0 0 0 0 0 0
5029.44 0 0 0 0 0 0
5029.54 0 0 0 0 0 0
5029.64 0 0 0 0 0 0
5029.74 0 0 0 0 0 0
5029.84 0 0 0 0 0 0
5029.94 0 0 0 0 0 0
5030.04 0 0 0 0 0 0
5030.14 0 0 0 0 0 0
5030.24 0 0 0 0 0 0
5030.34 0 0 0 0 0 0
5030.44 0 0 0 0 0 0
5030.54 0 0 0 0 0 0
5030.64 0 0 0 0 0 0
5030.74 0 0 0 0 0 0
5030.84 0 0 0 0 0 0
5030.94 0 0 0 0 0 0
5031.04 0 0 0 0 0 0
5031.14 0 0 0 0 0 0
5031.24 0 0 0 0 0 0
5031.34 0 0 0 0 0 0
5031.44 0 0 0 0 0 0
5031.54 0 0 0 0 0 0
5031.64 0 0 0 0 0 0
5031.74 0 0 0 0 0 0
5031.84 0 0 0 0 0 0
5031.94 0 0 0 0 0 0
5032.04 0 0 0 0 0 0
5032.14 0 0 0 0 0 0
5032.24 0 0 0 0 0 0
5032.34 0 0 0 0 0 0
5032.44 0 0 0 0 0 0
5032.54 0 0 0 0 0 0
5032.64 0 0 0 0 0 0
5032.74 0 0 0 0 0 0
5032.84 0 0 0 0 0 0
5032.94 0 0 0 0 0 0
5033.04 0 0 0 0 0 0
5033.14 0 0 0 0 0 0
5033.24 0 0 0 0 0 0
5033.34 0 0 0 0 0 0
5033.44 0 0 0 0 0 0
5033.54 0 0 0 0 0 0
5033.64 0 0 0 0 0 0
5033.74 0 0 0 0 0 0
5033.84 0 0 0 0 0 0
5033.94 0 0 0 0 0 0
5034.04 0 0 0 0 0 0
5034.14 0 0 0 0 0 0
5034.24 0 0 0 0 0 0
5034.34 0 0 0 0 0 0
5034.44 0 0 0 0 0 0
5034.54 0 0 0 0 0 0
5034.64 0 0 0 0 0 0
5034.74 0 0 0 0 0 0
5034.84 0 0 0 0 0 0
5034.94 0 0 0 0 0 0
5035.04 0 0 0 0 0 0
5035.14 0 0 0 0 0 0
5035.24 0 0 0 0 0 0
5035.34 0 0 0 0 0 0
5035.44 0 0 0 0 0 0
5035.54 0 0 0 0 0 0
5035.64 0 0 0 0 0 0
5035.74 0 0 0 0 0 0
5035.84 0 0 0 0 0 0
5035.94 0 0 0 0 0 0
5036.04 0 0 0 0 0 0
5036.14 0 0 0 0 0 0
5036.24 0 0 0 0 0 0
5036.34 0 0 0 0 0 0
5036.44 0 0 0 0 0 0
5036.54 0 0 0 0 0 0
5036.64 0 0 0 0 0 0
5036.74 0 0 0 0 0 0
5036.84 0 0 0 0 0 0
5036.94 0 0 0 0 0 0
5037.04 0 0 0 0 0 0
5037.14 0 0 0 0 0 0
5037.24 0 0 0 0 0 0
5037.34 0 0 0 0 0 0
5037.44 0 0 0 0 0 0
5037.54 0 0 0 0 0 0
5037.64 0 0 0 0 0 0
5037.74 0 0 0 0 0 0
5037.84 0 0 0 0 0 0
5037.94 0 0 0 0 0 0
5038.04 0 0 0 0 0 0
5038.14 0 0 0 0 0 0
5038.24 0 0 0 0 0 0
5038.34 0 0 0 0 0 0
5038.44 0 0 0 0 0 0
5038.54 0 0 0 0 0 0
5038.64 0 0 0 0 0 0
5038.74 0 0 0 0 0 0
5038.84 0 0 0 0 0 0
5038.94 0 0 0 0 0 0
5039.04 0 0 0 0 0 0
5039.14 0 0 0 0 0 0
5039.24 0 0 0 0 0 0
5039.34 0 0 0 0 0 0
5039.44 0 0 0 0 0 0
5039.54 0 0 0 0 0 0
5039.64 0 0 0 0 0 0
5039.74 0 0 0 0 0 0
5039.84 0 0 0 0 0 0
5039.94 0 0 0 0 0 0
5040.04 0 0 0 0 0 0
5040.14 0 0 0 0 0 0
5040.24 0 0 0 0 0 0
5040.34 0 0 0 0 0 0
5040.44 0 0 0 0 0 0
5040.54 0 0 0 0 0 0
5040.64 0 0 0 0 0 0
5040.74 0 0 0 0 0 0
5040.84 0 0 0 0 0 0
5040.94 0 0 0 0 0 0
5041.04 0 0 0 0 0 0
5041.14 0 0 0 0 0 0
5041.24 0 0 0 0 0 0
5041.34 0 0 0 0 0 0
5041.44 0 0 0 0 0 0
5041.54 0 0 0 0 0 0
5041.64 0 0 0 0 0 0
5041.74 0 0 0 0 0 0
5041.84 0 0 0 0 0 0
5041.94 0 0 0 0 0 0
5042.04 0 0 0 0 0 0
5042.14 0 0 0 0 0 0
5042.24 0 0 0 0 0 0
5042.34 0 0 0 0 0 0
5042.44 0 0 0 0 0 0
5042.54 0 0 0 0 0 0
5042.64 0 0 0 0 0 0
5042.74 0 0 0 0 0 0
5042.84 0 0 0 0 0 0
5042.94 0 0 0 0 0 0
5043.04 0 0 0 0 0 0
5043.14 0 0 0 0 0 0
5043.24 0 0 0 0 0 0
5043.34 0 0 0 0 0 0
5043.44 0 0 0 0 0 0
5043.54 0 0 0 0 0 0
5043.64 0 0 0 0 0 0
5043.74 0 0 0 0 0 0
5043.84 0 0 0 0 0 0
5043.94 0 0 0 0 0 0
5044.04 0 0 0 0 0 0
5044.14 0 0 0 0 0 0
5044.24 0 0 0 0 0 0
5044.34 0 0 0 0 0 0
5044.44 0 0 0 0 0 0
5044.54 0 0 0 0 0 0
5044.64 0 0 0 0 0 0
5044.74 0 0 0 0 0 0
5044.84 0 0 0 0 0 0
5044.94 0 0 0 0 0 0
5045.04 0 0 0 0 0 0
5045.14 0 0 0 0 0 0
5045.24 0 0 0 0 0 0
5045.34 0 0 0 0 0 0
5045.44 0 0 0 0 0 0
5045.54 0 0 0 0 0 0
5045.64 0 0 0 0 0 0
5045.74 0 0 0 0 0 0
5045.84 0 0 0 0 0 0
5045.94 0 0 0 0 0 0
5046.04 0 0 0 0 0 0
5046.14 0 0 0 0 0 0
5046.24 0 0 0 0 0 0
5046.34 0 0 0 0 0 0
5046.44 0 0 0 0 0 0
5046.54 0 0 0 0 0 0
5046.64 0 0 0 0 0 0
5046.74 0 0 0 0 0 0
5046.84 0 0 0 0 0 0
5046.94 0 0 0 0 0 0
5047.04 0 0 0 0 0 0
5047.14 0 0 0 0 0 0
5047.24 0 0 0 0 0 0
5047.34 0 0 0 0 0 0
5047.44 0 0 0 0 0 0
5047.54 0 0 0 0 0 0
5047.64 0 0 0 0 0 0
5047.74 0 0 0 0 0 0
5047.84 0 0 0 0 0 0
5047.94 0 0 0 0 0 0
5048.04 0 0 0 0 0 0
5048.14 0 0 0 0 0 0
5048.24 0 0 0 0 0 0
5048.34 0 0 0 0 0 0
5048.44 0 0 0 0 0 0
5048.54 0 0 0 0 0 0
5048.64 0 0 0 0 0 0
5048.74 0 0 0 0 0 0
5048.84 0 0 0 0 0 0
5048.94 0 0 0 0 0 0
5049.04 0 0 0 0 0 0
5049.14 0 0 0 0 0 0
5049.24 0 0 0 0 0 0
5049.34 0 0 0 0 0 0
5049.44 0 0 0 0 0 0
5049.54 0 0 0 0 0 0
5049.64 0 0 0 0 0 0
5049.74 0 0 0 0 0 0
5049.84 0 0 0 0 0 0
5049.94 0 0 0 0 0 0
5050.04 0 0 0 0 0 0
5050.14 0 0 0 0 0 0
5050.24 0 0 0 0 0 0
5050.34 0 0 0 0 0 0
5050.44 0 0 0 0 0 0
5050.54 0 0 0 0 0 0
5050.64 0 0 0 0 0 0
5050.74 0 0 0 0 0 0
5050.84 0 0 0 0 0 0
5050.94 0 0 0 0 0 0
5051.04 0 0 0 0 0 0
5051.14 0 0 0 0 0 0
5051.24 0 0 0 0 0 0
5051.34 0 0 0 0 0 0
5051.44 0 0 0 0 0 0
5051.54 0 0 0 0 0 0
5051.64 0 0 0 0 0 0
5051.74 0 0 0 0 0 0
5051.84 0 0 0 0 0 0
5051.94 0 0 0 0 0 0
5052.04 0 0 0 0 0 0
5052.14 0 0 0 0 0 0
5052.24 0 0 0 0 0 0
5052.34 0 0 0 0 0 0
5052.44 0 0 0 0 0 0
5052.54 0 0 0 0 0 0
5052.64 0 0 0 0 0 0
5052.74 0 0 0 0 0 0
5052.84 0 0 0 0 0 0
5052.94 0 0 0 0 0 0
5053.04 0 0 0 0 0 0
5053.14 0 0 0 0 0 0
5053.24 0 0 0 0 0 0
5053.34 0 0 0 0 0 0
5053.44 0 0 0 0 0 0
5053.54 0 0 0 0 0 0
5053.64 0 0 0 0 0 0
5053.74 0 0 0 0 0 0
5053.84 0 0 0 0 0 0
5053.94 0 0 0 0 0 0
5054.04 0 0 0 0 0 0
5054.14 0 0 0 0 0 0
5054.24 0 0 0 0 0 0
5054.34 0 0 0 0 0 0
5054.44 0 0 0 0 0 0
5054.54 0 0 0 0 0 0
5054.64 0 0 0 0 0 0
5054.74 0 0 0 0 0 0
5054.84 0 0 0 0 0 0
5054.94 0 0 0 0 0 0
5055.04 0 0 0 0 0 0
5055.14 0 0 0 0 0 0
5055.24 0 0 0 0 0 0
5055.34 0 0 0 0 0 0
5055.44 0 0 0 0 0 0
5055.54 0 0 0 0 0 0
5055.64 0 0 0 0 0 0
5055.74 0 0 0 0 0 0
5055.84 0 0 0 0 0 0
5055.94 0 0 0 0 0 0
5056.04 0 0 0 0 0 0
5056.14 0 0 0 0 0 0
5056.24 0 0 0 0 0 0
5056.34 0 0 0 0 0 0
5056.44 0 0 0 0 0 0
5056.54 0 0 0 0 0 0
5056.64 0 0 0 0 0 0
5056.74 0 0 0 0 0 0
5056.84 0 0 0 0 0 0
5056.94 0 0 0 0 0 0
5057.04 0 0 0 0 0 0
5057.14 0 0 0 0 0 0
5057.24 0 0 0 0 0 0
5057.34 0 0 0 0 0 0
5057.44 0 0 0 0 0 0
5057.54 0 0 0 0 0 0
5057.64 0 0 0 0 0 0
5057.74 0 0 0 0 0 0
5057.84 0 0 0 0 0 0
5057.94 0 0 0 0 0 0
5058.04 0 0 0 0 0 0
5058.14 0 0 0 0 0 0
5058.24 0 0 0 0 0 0
5058.34 0 0 0 0 0 0
5058.44 0 0 0 0 0 0
5058.54 0 0 0 0 0 0
5058.64 0 0 0 0 0 0
5058.74 0 0 0 0 0 0
5058.84 0 0 0 0 0 0
5058.94 0 0 0 0 0 0
5059.04 0 0 0 0 0 0
5059.14 0 0 0 0 0 0
5059.24 0 0 0 0 0 0
5059.34 0 0 0 0 0 0
5059.44 0 0 0 0 0 0
5059.54 0 0 0 0 0 0
5059.64 0 0 0 0 0 0
5059.74 0 0 0 0 0 0
5059.84 0 0 0 0 0 0
5059.94 0 0 0 0 0 0
5060.04 0 0 0 0 0 0
5060.14 0 0 0 0 0 0
5060.24 0 0 0 0 0 0
5060.34 0 0 0 0 0 0
5060.44 0 0 0 0 0 0
5060.54 0 0 0 0 0 0
5060.64 0 0 0 0 0 0
5060.74 0 0 0 0 0 0
5060.84 0 0 0 0 0 0
5060.94 0 0 0 0 0 0
5061.04 0 0 0 0 0 0
5061.14 0 0 0 0 0 0
5061.24 0 0 0 0 0 0
5061.34 0 0 0 0 0 0
5061.44 0 0 0 0 0 0
5061.54 0 0 0 0 0 0
5061.64 0 0 0 0 0 0
5061.74 0 0 0 0 0 0
5061.84 0 0 0 0 0 0
5061.94 0 0 0 0 0 0
5062.04 0 0 0 0 0 0
5062.14 0 0 0 0 0 0
5062.24 0 0 0 0 0 0
5062.34 0 0 0 0 0 0
5062.44 0 0 0 0 0 0
5062.54 0 0 0 0 0 0
5062.64 0 0 0 0 0 0
5062.74 0 0 0 0 0 0
5062.84 0 0 0 0 0 0
5062.94 0 0 0 0 0 0
5063.04 0 0 0 0 0 0
5063.14 0 0 0 0 0 0
5063.24 0 0 0 0 0 0
5063.34 0 0 0 0 0 0
5063.44 0 0 0 0 0 0
5063.54 0 0 0 0 0 0
5063.64 0 0 0 0 0 0
5063.74 0 0 0 0 0 0
5063.84 0 0 0 0 0 0
5063.94 0 0 0 0 0 0
5064.04 0 0 0 0 0 0
5064.14 0 0 0 0 0 0
5064.24 0 0 0 0 0 0
5064.34 0 0 0 0 0 0
5064.44 0 0 0 0 0 0
5064.54 0 0 0 0 0 0
5064.64 0 0 0 0 0 0
5064.74 0 0 0 0 0 0
5064.84 0 0 0 0 0 0
5064.94 0 0 0 0 0 0
5065.04 0 0 0 0 0 0
5065.14 0 0 0 0 0 0
5065.24 0 0 0 0 0 0
5065.34 0 0 0 0 0 0
5065.44 0 0 0 0 0 0
5065.54 0 0 0 0 0 0
5065.64 0 0 0 0 0 0
5065.74 0 0 0 0 0 0
5065.84 0 0 0 0 0 0
5065.94 0 0 0 0 0 0
5066.04 0 0 0 0 0 0
5066.14 0 0 0 0 0 0
5066.24 0 0 0 0 0 0
5066.34 0 0 0 0 0 0
5066.44 0 0 0 0 0 0
5066.54 0 0 0 0 0 0
5066.64 0 0 0 0 0 0
5066.74 0 0 0 0 0 0
5066.84 0 0 0 0 0 0
5066.94 0 0 0 0 0 0
5067.04 0 0 0 0 0 0
5067.14 0 0 0 0 0 0
5067.24 0 0 0 0 0 0
5067.34 0 0 0 0 0 0
5067.44 0 0 0 0 0 0
5067.54 0 0 0 0 0 0
5067.64 0 0 0 0 0 0
5067.74 0 0 0 0 0 0
5067.84 0 0 0 0 0 0
5067.94 0 0 0 0 0 0
5068.04 0 0 0 0 0 0
5068.14 0 0 0 0 0 0
5068.24 0 0 0 0 0 0
5068.34 0 0 0 0 0 0
5068.44 0 0 0 0 0 0
5068.54 0 0 0 0 0 0
5068.64 0 0 0 0 0 0
5068.74 0 0 0 0 0 0
5068.84 0 0 0 0 0 0
5068.94 0 0 0 0 0 0
5069.04 0 0 0 0 0 0
5069.14 0 0 0 0 0 0
5069.24 0 0 0 0 0 0
5069.34 0 0 0 0 0 0
5069.44 0 0 0 0 0 0
5069.54 0 0 0 0 0 0
5069.64 0 0 0 0 0 0
5069.74 0 0 0 0 0 0
5069.84 0 0 0 0 0 0
5069.94 0 0 0 0 0 0
5070.04 0 0 0 0 0 0
5070.14 0 0 0 0 0 0
5070.24 0 0 0 0 0 0
5070.34 0 0 0 0 0 0
5070.44 0 0 0 0 0 0
5070.54 0 0 0 0 0 0
5070.64 0 0 0 0 0 0
5070.74 0 0 0 0 0 0
5070.84 0 0 0 0 0 0
5070.94 0 0 0 0 0 0
5071.04 0 0 0 0 0 0
5071.14 0 0 0 0 0 0
5071.24 0 0 0 0 0 0
5071.34 0 0 0 0 0 0
5071.44 0 0 0 0 0 0
5071.54 0 0 0 0 0 0
5071.64 0 0 0 0 0 0
5071.74 0 0 0 0 0 0
5071.84 0 0 0 0 0 0
5071.94 0 0 0 0 0 0
5072.04 0 0 0 0 0 0
5072.14 0 0 0 0 0 0
5072.24 0 0 0 0 0 0
5072.34 0 0 0 0 0 0
5072.44 0 0 0 0 0 0
5072.54 0 0 0 0 0 0
5072.64 0 0 0 0 0 0
5072.74 0 0 0 0 0 0
5072.84 0 0 0 0 0 0
5072.94 0 0 0 0 0 0
5073.04 0 0 0 0 0 0
5073.14 0 0 0 0 0 0
5073.24 0 0 0 0 0 0
5073.34 0 0 0 0 0 0
5073.44 0 0 0 0 0 0
5073.54 0 0 0 0 0 0
5073.64 0 0 0 0 0 0
5073.74 0 0 0 0 0 0
5073.84 0 0 0 0 0 0
5073.94 0 0 0 0 0 0
5074.04 0 0 0 0 0 0
5074.14 0 0 0 0 0 0
5074.24 0 0 0 0 0 0
5074.34 0 0 0 0 0 0
5074.44 0 0 0 0 0 0
5074.54 0 0 0 0 0 0
5074.64 0 0 0 0 0 0
5074.74 0 0 0 0 0 0
5074.84 0 0 0 0 0 0
5074.94 0 0 0 0 0 0
5075.04 0 0 0 0 0 0
5075.14 0 0 0 0 0 0
5075.24 0 0 0 0 0 0
5075.34 0 0 0 0 0 0
5075.44 0 0 0 0 0 0
5075.54 0 0 0 0 0 0
5075.64 0 0 0 0 0 0
5075.74 0 0 0 0 0 0
5075.84 0 0 0 0 0 0
5075.94 0 0 0 0 0 0
5076.04 0 0 0 0 0 0
5076.14 0 0 0 0 0 0
5076.24 0 0 0 0 0 0
5076.34 0 0 0 0 0 0
5076.44 0 0 0 0 0 0
5076.54 0 0 0 0 0 0
5076.64 0 0 0 0 0 0
5076.74 0 0 0 0 0 0
5076.84 0 0 0 0 0 0
5076.94 0 0 0 0 0 0
5077.04 0 0 0 0 0 0
5077.14 0 0 0 0 0 0
5077.24 0 0 0 0 0 0
5077.34 0 0 0 0 0 0
5077.44 0 0 0 0 0 0
5077.54 0 0 0 0 0 0
5077.64 0 0 0 0 0 0
5077.74 0 0 0 0 0 0
5077.84 0 0 0 0 0 0
5077.94 0 0 0 0 0 0
5078.04 0 0 0 0 0 0
5078.14 0 0 0 0 0 0
5078.24 0 0 0 0 0 0
5078.34 0 0 0 0 0 0
5078.44 0 0 0 0 0 0
5078.54 0 0 0 0 0 0
5078.64 0 0 0 0 0 0
5078.74 0 0 0 0 0 0
5078.84 0 0 0 0 0 0
5078.94 0 0 0 0 0 0
5079.04 0 0 0 0 0 0
5079.14 0 0 0 0 0 0
5079.24 0 0 0 0 0 0
5079.34 0 0 0 0 0 0
5079.44 0 0 0 0 0 0
5079.54 0 0 0 0 0 0
5079.64 0 0 0 0 0 0
5079.74 0 0 0 0 0 0
5079.84 0 0 0 0 0 0
5079.94 0 0 0 0 0 0
5080.04 0 0 0 0 0 0
5080.14 0 0 0 0 0 0
5080.24 0 0 0 0 0 0
5080.34 0 0 0 0 0 0
5080.44 0 0 0 0 0 0
5080.54 0 0 0 0 0 0
5080.64 0 0 0 0 0 0
5080.74 0 0 0 0 0 0
5080.84 0 0 0 0 0 0
5080.94 0 0 0 0 0 0
5081.04 0 0 0 0 0 0
5081.14 0 0 0 0 0 0
5081.24 0 0 0 0 0 0
5081.34 0 0 0 0 0 0
5081.44 0 0 0 0 0 0
5081.54 0 0 0 0 0 0
5081.64 0 0 0 0 0 0
5081.74 0 0 0 0 0 0
5081.84 0 0 0 0 0 0
5081.94 0 0 0 0 0 0
5082.04 0 0 0 0 0 0
5082.14 0 0 0 0 0 0
5082.24 0 0 0 0 0 0
5082.34 0 0 0 0 0 0
5082.44 0 0 0 0 0 0
5082.54 0 0 0 0 0 0
5082.64 0 0 0 0 0 0
5082.74 0 0 0 0 0 0
5082.84 0 0 0 0 0 0
5082.94 0 0 0 0 0 0
5083.04 0 0 0 0 0 0
5083.14 0 0 0 0 0 0
5083.24 0 0 0 0 0 0
5083.34 0 0 0 0 0 0
5083.44 0 0 0 0 0 0
5083.54 0 0 0 0 0 0
5083.64 0 0 0 0 0 0
5083.74 0 0 0 0 0 0
5083.84 0 0 0 0 0 0
5083.94 0 0 0 0 0 0
5084.04 0 0 0 0 0 0
5084.14 0 0 0 0 0 0
5084.24 0 0 0 0 0 0
5084.34 0 0 0 0 0 0
5084.44 0 0 0 0 0 0
5084.54 0 0 0 0 0 0
5084.64 0 0 0 0 0 0
5084.74 0 0 0 0 0 0
5084.84 0 0 0 0 0 0
5084.94 0 0 0 0 0 0
5085.04 0 0 0 0 0 0
5085.14 0 0 0 0 0 0
5085.24 0 0 0 0 0 0
5085.34 0 0 0 0 0 0
5085.44 0 0 0 0 0 0
5085.54 0 0 0 0 0 0
5085.64 0 0 0 0 0 0
5085.74 0 0 0 0 0 0
5085.84 0 0 0 0 0 0
5085.94 0 0 0 0 0 0
5086.04 0 0 0 0 0 0
5086.14 0 0 0 0 0 0
5086.24 0 0 0 0 0 0
5086.34 0 0 0 0 0 0
5086.44 0 0 0 0 0 0
5086.54 0 0 0 0 0 0
5086.64 0 0 0 0 0 0
5086.74 0 0 0 0 0 0
5086.84 0 0 0 0 0 0
5086.94 0 0 0 0 0 0
5087.04 0 0 0 0 0 0
5087.14 0 0 0 0 0 0
5087.24 0 0 0 0 0 0
5087.34 0 0 0 0 0 0
5087.44 0 0 0 0 0 0
5087.54 0 0 0 0 0 0
5087.64 0 0 0 0 0 0
5087.74 0 0 0 0 0 0
5087.84 0 0 0 0 0 0
5087.94 0 0 0 0 0 0
5088.04 0 0 0 0 0 0
5088.14 0 0 0 0 0 0
5088.24 0 0 0 0 0 0
5088.34 0 0 0 0 0 0
5088.44 0 0 0 0 0 0
5088.54 0 0 0 0 0 0
5088.64 0 0 0 0 0 0
5088.74 0 0 0 0 0 0
5088.84 0 0 0 0 0 0
5088.94 0 0 0 0 0 0
5089.04 0 0 0 0 0 0
5089.14 0 0 0 0 0 0
5089.24 0 0 0 0 0 0
5089.34 0 0 0 0 0 0
5089.44 0 0 0 0 0 0
5089.54 0 0 0 0 0 0
5089.64 0 0 0 0 0 0
5089.74 0 0 0 0 0 0
5089.84 0 0 0 0 0 0
5089.94 0 0 0 0 0 0
5090.04 0 0 0 0 0 0
5090.14 0 0 0 0 0 0
5090.24 0 0 0 0 0 0
5090.34 0 0 0 0 0 0
5090.44 0 0 0 0 0 0
5090.54 0 0 0 0 0 0
5090.64 0 0 0 0 0 0
5090.74 0 0 0 0 0 0
5090.84 0 0 0 0 0 0
5090.94 0 0 0 0 0 0
5091.04 0 0 0 0 0 0
5091.14 0 0 0 0 0 0
5091.24 0 0 0 0 0 0
5091.34 0 0 0 0 0 0
5091.44 0 0 0 0 0 0
